NAICs;METRO;STATE;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000
33411;Minneapolis-St. Paul-Bloomington, MN-WI;MN;94680;91796;95148;90623;90281;85758;81535;83339;74743;0;82372
334611;Minneapolis-St. Paul-Bloomington, MN-WI;MN;71353;0;0;58278;65394;0;0;0;0;0;*
423430;Minneapolis-St. Paul-Bloomington, MN-WI;MN;87087;82899;85157;0;87607;84497;84733;87389;84105;0;86356
425110;Minneapolis-St. Paul-Bloomington, MN-WI;MN;0;0;0;0;0;58149;64096;54927;53428;0;56420
443120;Minneapolis-St. Paul-Bloomington, MN-WI;MN;0;0;76722;68283;55488;51323;49249;47863;46564;0;*
454111;Minneapolis-St. Paul-Bloomington, MN-WI;MN;42935;39743;42762;43270;37435;0;0;0;40838;0;52187
51;Minneapolis-St. Paul-Bloomington, MN-WI;MN;69857;0;66602;66689;63247;61931;60374;55376;52611;52149;51302
511210;Minneapolis-St. Paul-Bloomington, MN-WI;MN;97994;0;0;0;0;0;0;0;0;0;71207
518;Minneapolis-St. Paul-Bloomington, MN-WI;MN;84454;77260;73592;86090;76153;74821;72998;62596;53254;0;48668
519130;Minneapolis-St. Paul-Bloomington, MN-WI;MN;78806;74348;74603;75093;*;*;*;*;*;*;*
52;Minneapolis-St. Paul-Bloomington, MN-WI;MN;84606;81274;83265;86078;77257;74364;73291;69113;65076;65630;61332
522320;Minneapolis-St. Paul-Bloomington, MN-WI;MN;80159;83764;70755;78060;65171;73098;54189;41669;42676;0;*
54151;Minneapolis-St. Paul-Bloomington, MN-WI;MN;93886;91608;90298;88707;0;80263;76473;74702;73976;73533;*
611420;Minneapolis-St. Paul-Bloomington, MN-WI;MN;0;55901;0;0;0;0;0;53349;55359;0;59188
811212;Minneapolis-St. Paul-Bloomington, MN-WI;MN;41727;43690;46413;46438;67803;62775;56801;55855;53283;0;49393
811213;Minneapolis-St. Paul-Bloomington, MN-WI;MN;39354;39955;41877;38525;40545;33712;41880;38521;37853;0;37173
10;Rochester, MN;MN;205540;200669;198011;189936;184574;176917;173583;168673;88044;84705;149183
11;Rochester, MN;MN;24384;24441;24877;24846;0;22325;23870;23518;22401;0;*
323115;Rochester, MN;MN;*;*;*;*;*;*;*;0;0;0;*
33411;Rochester, MN;MN;0;0;0;0;0;0;0;82271;76427;72717;67183
334611;Rochester, MN;MN;*;*;*;*;*;*;*;0;0;0;*
423430;Rochester, MN;MN;0;0;0;0;0;0;103767;0;67269;0;*
425110;Rochester, MN;MN;0;0;0;0;0;0;0;0;0;0;*
443120;Rochester, MN;MN;27988;0;0;0;0;0;0;0;0;0;*
454111;Rochester, MN;MN;0;0;0;40422;41399;33317;28151;28309;0;0;*
51;Rochester, MN;MN;40441;45714;44568;43577;50621;49177;39001;37563;39180;37464;36219
511210;Rochester, MN;MN;80739;0;0;0;0;0;0;0;0;0;*
518;Rochester, MN;MN;57691;49685;55386;60098;0;0;0;0;0;0;*
519130;Rochester, MN;MN;0;0;0;0;*;*;*;*;*;*;*
52;Rochester, MN;MN;52457;53132;55238;52397;48664;45796;46552;46974;44129;42185;38317
522320;Rochester, MN;MN;0;0;0;0;*;*;*;0;0;0;*
54151;Rochester, MN;MN;0;0;0;0;0;0;0;0;51364;0;56324
611420;Rochester, MN;MN;0;0;0;0;0;0;0;0;0;0;*
811212;Rochester, MN;MN;*;0;0;0;0;0;0;0;0;0;*
811213;Rochester, MN;MN;0;0;0;0;0;0;0;0;0;0;*
10;St. Cloud, MN;MN;186291;97059;189364;96806;94004;89230;169744;81707;79434;75292;68965
11;St. Cloud, MN;MN;26791;25419;25539;24858;25015;23909;24441;24278;23284;22039;20919
323115;St. Cloud, MN;MN;42144;0;0;0;0;0;0;0;0;0;*
33411;St. Cloud, MN;MN;*;*;*;*;*;*;*;*;*;0;*
423430;St. Cloud, MN;MN;0;0;0;0;0;39198;57388;50454;47566;45601;44360
425110;St. Cloud, MN;MN;0;0;0;0;0;0;0;0;0;0;*
443120;St. Cloud, MN;MN;0;0;0;0;0;28713;0;0;0;0;*
454111;St. Cloud, MN;MN;0;0;0;0;0;0;0;0;*;0;*
51;St. Cloud, MN;MN;0;41296;39508;42038;37599;37586;35946;35387;28988;28244;30460
511210;St. Cloud, MN;MN;0;53051;49957;50030;0;0;52755;47843;41894;0;*
518;St. Cloud, MN;MN;0;69984;0;0;0;0;0;0;13026;0;26295
519130;St. Cloud, MN;MN;0;0;0;0;*;*;*;*;*;*;*
52;St. Cloud, MN;MN;47175;45275;44957;46453;44339;43038;43081;44088;42824;39314;35756
522320;St. Cloud, MN;MN;*;*;0;0;0;*;*;*;*;*;*
54151;St. Cloud, MN;MN;70004;0;0;0;0;0;51264;52808;50896;0;*
811212;St. Cloud, MN;MN;0;12939;0;15889;17046;15871;19260;19477;19667;0;*
811213;St. Cloud, MN;MN;0;0;0;0;0;0;0;0;0;*;*
10;Gulfport-Biloxi, MS;MS;167426;169158;165814;160151;155132;145952;135410;131635;125808;120047;117070
11;Gulfport-Biloxi, MS;MS;36498;33375;32601;31733;29742;29122;0;25856;26087;0;*
323115;Gulfport-Biloxi, MS;MS;*;*;*;*;*;0;0;*;*;*;*
33411;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;0;0;0;0;*
423430;Gulfport-Biloxi, MS;MS;*;*;*;*;0;0;0;0;0;0;*
425110;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;0;0;0;0;*
443120;Gulfport-Biloxi, MS;MS;21472;22520;23922;22361;0;0;19110;0;0;0;*
454111;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;0;0;*;0;*
51;Gulfport-Biloxi, MS;MS;42994;41790;42686;47615;51731;43201;39993;38600;37722;37889;*
511210;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;33521;0;0;0;*
518;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;0;0;0;0;*
519130;Gulfport-Biloxi, MS;MS;0;0;0;0;*;*;*;*;*;*;*
52;Gulfport-Biloxi, MS;MS;42019;40922;39708;39013;38729;35295;33917;33824;32063;30646;29695
522320;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;0;0;0;*;*
54151;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;0;0;0;0;*
611420;Gulfport-Biloxi, MS;MS;0;0;0;*;*;0;27872;37493;0;0;*
811212;Gulfport-Biloxi, MS;MS;24705;0;0;0;0;0;0;0;18187;0;17328
811213;Gulfport-Biloxi, MS;MS;0;0;0;0;0;0;0;0;0;0;*
10;Hattiesburg, MS;MS;161684;159770;157703;154087;150787;142581;136842;129606;125020;121442;116568
11;Hattiesburg, MS;MS;0;0;0;0;34837;31526;0;29689;0;0;*
425110;Hattiesburg, MS;MS;*;*;*;*;*;*;*;*;0;0;*
443120;Hattiesburg, MS;MS;0;0;0;0;0;0;0;0;0;0;*
454111;Hattiesburg, MS;MS;0;0;0;0;*;*;*;0;0;*;*
51;Hattiesburg, MS;MS;41552;38265;39963;35453;36066;38789;36324;36693;35142;33624;*
511210;Hattiesburg, MS;MS;*;*;*;*;0;0;0;*;*;*;*
518;Hattiesburg, MS;MS;*;*;*;*;0;0;0;0;*;*;*
52;Hattiesburg, MS;MS;40301;0;40836;38296;35880;0;0;0;31844;0;*
522320;Hattiesburg, MS;MS;0;0;0;0;0;*;*;*;*;*;*
54151;Hattiesburg, MS;MS;61444;62288;27101;29570;24623;27206;41074;47058;0;0;34420
611420;Hattiesburg, MS;MS;*;*;*;*;*;*;*;*;0;*;*
811212;Hattiesburg, MS;MS;0;0;0;0;0;*;0;0;0;0;*
10;Jackson, MS;MS;175622;171448;167488;162373;156916;153627;147798;140327;134531;74932;124477
11;Jackson, MS;MS;33827;0;32897;0;0;0;0;0;0;0;*
323115;Jackson, MS;MS;0;0;0;0;*;*;0;*;0;0;*
33411;Jackson, MS;MS;0;0;0;0;0;0;0;0;0;0;*
423430;Jackson, MS;MS;75126;72891;73999;0;69822;0;0;0;66650;62241;58795
425110;Jackson, MS;MS;36659;0;0;112927;150325;45088;43165;0;0;0;*
443120;Jackson, MS;MS;0;0;0;0;0;0;0;0;0;0;*
454111;Jackson, MS;MS;45234;0;51979;41800;38636;33644;0;0;0;0;*
51;Jackson, MS;MS;45638;43610;44348;43640;43871;44317;41915;40856;40560;42244;*
511210;Jackson, MS;MS;70791;67009;70720;0;0;0;0;0;50477;0;44769
518;Jackson, MS;MS;0;41323;47621;48115;51960;50450;0;0;0;0;*
519130;Jackson, MS;MS;0;0;*;0;*;*;*;*;*;*;*
52;Jackson, MS;MS;58324;54940;55174;54190;51410;49371;48291;45850;43924;42519;42321
522320;Jackson, MS;MS;0;0;0;0;0;*;0;0;0;0;*
54151;Jackson, MS;MS;0;0;0;0;0;0;0;50123;50302;51931;*
611420;Jackson, MS;MS;29104;28179;26796;25552;23360;24237;24248;20690;23071;0;*
811212;Jackson, MS;MS;0;44488;44791;0;43805;43100;39653;40593;0;0;41265
811213;Jackson, MS;MS;0;0;0;0;28602;25641;0;0;0;0;*
10;Pascagoula, MS;MS;185412;185543;181468;172135;160340;152373;144281;141868;134673;131767;125715
11;Pascagoula, MS;MS;26351;22735;23524;23338;22271;0;0;19297;19230;0;*
423430;Pascagoula, MS;MS;*;*;*;*;*;0;0;0;0;0;*
425110;Pascagoula, MS;MS;*;*;0;0;0;0;0;0;0;0;*
443120;Pascagoula, MS;MS;0;*;0;0;0;0;22611;0;17106;0;*
454111;Pascagoula, MS;MS;*;*;*;*;*;*;*;*;0;0;*
51;Pascagoula, MS;MS;35260;33344;34026;30425;29924;27371;25863;26925;28761;37054;*
518;Pascagoula, MS;MS;0;0;0;44097;0;0;0;0;0;27823;*
52;Pascagoula, MS;MS;38807;37255;36996;36335;33375;31350;29956;29013;0;0;*
54151;Pascagoula, MS;MS;87132;86793;92299;94818;0;0;0;0;0;0;*
611420;Pascagoula, MS;MS;0;0;0;0;0;0;0;0;0;0;*
811212;Pascagoula, MS;MS;0;0;0;0;0;0;0;0;0;0;*
811213;Pascagoula, MS;MS;*;*;*;*;0;0;0;*;*;*;*
10;Columbia, MO;MO;175125;165517;162270;159709;154932;150364;145654;141402;140274;137038;70834
11;Columbia, MO;MO;0;0;0;0;0;0;0;0;0;0;*
323115;Columbia, MO;MO;0;0;0;0;0;0;0;0;0;0;*
33411;Columbia, MO;MO;*;*;*;*;*;0;0;0;0;0;*
423430;Columbia, MO;MO;0;0;0;0;0;0;0;33938;44246;52046;*
425110;Columbia, MO;MO;0;0;*;*;*;*;0;0;0;36656;*
443120;Columbia, MO;MO;0;0;0;0;0;0;0;0;0;0;*
454111;Columbia, MO;MO;0;0;0;0;18029;0;0;0;0;0;*
51;Columbia, MO;MO;37369;36831;39642;39636;39264;37012;36445;35409;32049;29023;*
511210;Columbia, MO;MO;59035;55679;54140;52515;57288;51048;40645;42001;39925;0;40787
518;Columbia, MO;MO;38127;40372;0;0;35088;0;49415;42754;35990;32527;32117
519130;Columbia, MO;MO;34231;37112;47071;0;*;*;*;*;*;*;*
52;Columbia, MO;MO;0;0;45766;45708;45505;43839;0;40091;0;0;*
522320;Columbia, MO;MO;0;0;0;0;0;0;0;0;*;*;*
54151;Columbia, MO;MO;0;0;0;0;0;0;0;0;0;33599;34108
611420;Columbia, MO;MO;*;*;*;*;*;*;*;*;*;0;*
811212;Columbia, MO;MO;0;0;0;0;0;0;*;0;0;0;*
811213;Columbia, MO;MO;0;0;0;0;0;0;0;0;0;0;*
10;Jefferson City, MO;MO;155921;153697;86822;150200;144160;139182;134233;130175;126299;122115;118164
11;Jefferson City, MO;MO;30763;0;26910;0;0;0;24106;23065;21181;0;19737
33411;Jefferson City, MO;MO;*;*;*;*;*;0;0;0;0;0;*
423430;Jefferson City, MO;MO;0;0;0;0;69785;68474;57195;60119;61382;60616;*
425110;Jefferson City, MO;MO;*;*;*;*;*;*;*;0;0;0;*
443120;Jefferson City, MO;MO;0;0;0;0;0;0;0;0;0;0;*
454111;Jefferson City, MO;MO;0;0;0;0;*;*;*;*;*;*;*
51;Jefferson City, MO;MO;40497;43758;0;0;40719;41529;41321;37602;34211;33527;33743
511210;Jefferson City, MO;MO;0;0;0;0;0;0;0;0;0;0;*
518;Jefferson City, MO;MO;43790;47034;46655;45112;50628;0;0;0;0;0;*
519130;Jefferson City, MO;MO;0;0;0;0;*;*;*;*;*;*;*
52;Jefferson City, MO;MO;50167;47944;47239;47237;43469;42057;41117;40071;38766;37736;36934
522320;Jefferson City, MO;MO;60729;57127;0;0;0;0;*;*;*;*;*
54151;Jefferson City, MO;MO;68652;0;0;0;0;0;67707;0;63400;62295;*
611420;Jefferson City, MO;MO;*;*;*;*;*;*;*;*;0;0;*
811212;Jefferson City, MO;MO;0;0;0;0;0;0;0;65009;46914;0;*
811213;Jefferson City, MO;MO;0;0;0;0;0;0;*;0;0;0;*
10;Joplin, MO;MO;150284;149973;147908;142762;138753;130932;128618;123004;122210;119277;115611
11;Joplin, MO;MO;29174;26966;25510;24490;24026;22097;0;20128;0;0;17924
423430;Joplin, MO;MO;0;0;0;0;0;0;0;0;0;0;*
425110;Joplin, MO;MO;0;0;0;0;0;0;32757;32730;0;0;*
443120;Joplin, MO;MO;34465;33315;31107;34112;34857;27714;28537;0;0;0;*
454111;Joplin, MO;MO;0;0;0;0;0;0;0;0;*;*;*
51;Joplin, MO;MO;38926;31454;35170;34610;33013;32594;31245;30696;30986;29609;27926
511210;Joplin, MO;MO;0;0;0;0;0;35851;33948;37932;38979;35348;57220
518;Joplin, MO;MO;0;0;0;0;0;0;0;0;0;0;*
519130;Joplin, MO;MO;*;0;0;0;*;*;*;*;*;*;*
52;Joplin, MO;MO;44347;42038;37886;35538;34424;33738;32764;31021;29739;28807;27187
522320;Joplin, MO;MO;0;0;*;*;*;*;*;*;*;*;*
54151;Joplin, MO;MO;44985;0;60701;0;0;0;0;0;35151;0;*
611420;Joplin, MO;MO;*;*;*;*;*;0;0;*;*;*;*
811212;Joplin, MO;MO;0;0;0;0;0;0;*;0;0;*;*
811213;Joplin, MO;MO;0;*;*;*;*;*;*;*;*;*;*
10;Kansas City, MO-KS;MO;113870;113125;110046;106559;103631;99802;166161;158710;155030;148775;82239
11;Kansas City, MO-KS;MO;29656;29745;29036;26436;25565;23824;25042;25162;24201;0;23178
323115;Kansas City, MO-KS;MO;43451;42931;41229;42998;0;0;44407;0;44100;0;*
33411;Kansas City, MO-KS;MO;0;0;109242;89860;93131;114191;76775;0;0;0;*
334611;Kansas City, MO-KS;MO;85486;73077;76914;75602;67956;55649;99376;0;0;0;69449
423430;Kansas City, MO-KS;MO;83601;84527;97090;100243;90842;89429;76136;70750;72066;0;74428
425110;Kansas City, MO-KS;MO;0;75666;74202;0;0;0;0;38614;0;0;40331
443120;Kansas City, MO-KS;MO;55174;54340;56163;56350;51361;47631;48798;46011;46951;0;45425
454111;Kansas City, MO-KS;MO;37008;36435;0;0;0;0;0;0;38544;0;*
51;Kansas City, MO-KS;MO;73005;0;0;71947;0;0;0;57173;53411;52072;58650
511210;Kansas City, MO-KS;MO;95527;77747;77319;75211;73249;70894;70944;68897;60820;0;62781
518;Kansas City, MO-KS;MO;71709;65341;63242;62869;60281;58008;57810;53293;52222;0;49932
519130;Kansas City, MO-KS;MO;70806;71340;65911;57620;*;*;*;*;*;*;*
52;Kansas City, MO-KS;MO;0;0;0;0;0;0;0;0;0;0;47405
522320;Kansas City, MO-KS;MO;0;0;0;0;0;0;44904;0;0;0;42087
54151;Kansas City, MO-KS;MO;85960;82078;0;79677;76928;74871;72099;66678;60052;0;57663
611420;Kansas City, MO-KS;MO;0;0;0;0;73879;65509;58381;61402;0;0;*
811212;Kansas City, MO-KS;MO;51881;51810;44301;46653;44716;45502;40765;52493;52313;0;78292
811213;Kansas City, MO-KS;MO;68555;68919;74341;69942;45744;46378;43946;41440;36351;0;42339
10;St. Joseph, MO-KS;MO;92569;90839;89626;85991;85150;81199;76630;74344;72712;123148;65701
11;St. Joseph, MO-KS;MO;33251;0;0;0;0;0;33123;32437;0;0;*
323115;St. Joseph, MO-KS;MO;0;0;0;0;0;0;0;0;0;0;*
425110;St. Joseph, MO-KS;MO;0;0;0;0;0;0;0;0;0;0;*
454111;St. Joseph, MO-KS;MO;26542;19601;0;0;0;0;0;0;*;0;*
51;St. Joseph, MO-KS;MO;33244;34065;32171;30542;0;0;29785;0;0;0;26592
511210;St. Joseph, MO-KS;MO;0;0;0;0;0;0;0;0;0;0;*
518;St. Joseph, MO-KS;MO;0;0;0;0;0;0;0;0;18048;0;*
52;St. Joseph, MO-KS;MO;42588;40319;0;0;0;37049;35956;35423;33556;32727;31099
54151;St. Joseph, MO-KS;MO;39177;0;0;0;0;0;26689;27915;27029;0;31506
611420;St. Joseph, MO-KS;MO;0;0;0;0;0;0;0;0;0;0;*
811212;St. Joseph, MO-KS;MO;0;27544;0;0;0;0;0;0;0;0;*
811213;St. Joseph, MO-KS;MO;0;0;0;0;0;0;0;0;0;0;*
10;St. Louis, MO-IL;MO;186496;180693;179956;172817;167456;160985;156970;151148;147988;80375;137382
11;St. Louis, MO-IL;MO;33478;38582;35408;30841;26808;26501;24624;34458;26999;0;22590
323115;St. Louis, MO-IL;MO;40962;46139;49736;48902;50813;51813;52007;48830;42839;0;46199
33411;St. Louis, MO-IL;MO;0;0;0;0;0;0;0;0;0;0;*
334611;St. Louis, MO-IL;MO;0;0;0;0;0;0;0;94804;92049;0;*
423430;St. Louis, MO-IL;MO;91101;82697;89861;87574;84640;80356;82878;85130;87371;0;88831
425110;St. Louis, MO-IL;MO;61823;72770;73795;70040;59670;63260;65024;60935;62586;0;60239
443120;St. Louis, MO-IL;MO;0;0;0;51803;45196;46621;47808;47228;45429;0;40410
454111;St. Louis, MO-IL;MO;73174;0;0;0;0;52529;0;59684;0;0;*
51;St. Louis, MO-IL;MO;0;71731;0;0;0;0;0;53669;50956;0;47063
511210;St. Louis, MO-IL;MO;97673;91005;102588;93650;89484;83370;85825;81620;81415;0;75655
518;St. Louis, MO-IL;MO;137117;114835;81485;75477;77280;66275;65633;66334;58366;0;51328
519130;St. Louis, MO-IL;MO;55928;58880;57214;53814;*;*;*;*;*;*;*
52;St. Louis, MO-IL;MO;0;0;61658;60198;57377;55386;0;0;49191;48376;46920
522320;St. Louis, MO-IL;MO;37921;36865;50555;42946;0;0;0;0;0;0;*
54151;St. Louis, MO-IL;MO;78838;78650;74896;72924;68730;67600;64881;66128;66118;0;63816
611420;St. Louis, MO-IL;MO;0;0;0;77276;71013;0;62035;66942;71013;0;61158
811212;St. Louis, MO-IL;MO;53859;59147;54090;51452;50432;51814;51033;50234;50222;0;46303
811213;St. Louis, MO-IL;MO;41448;41967;41938;41478;40297;39392;39746;36864;35681;0;31990
10;Springfield, MO;MO;165960;173236;164955;158046;153510;148335;145634;139863;137315;132636;124253
11;Springfield, MO;MO;22977;25107;25013;22283;20333;20507;18408;17729;17330;0;17311
323115;Springfield, MO;MO;0;0;0;0;0;0;0;0;0;0;*
33411;Springfield, MO;MO;0;0;0;0;0;0;0;0;0;0;*
423430;Springfield, MO;MO;0;0;0;0;0;0;0;51127;46817;0;38848
425110;Springfield, MO;MO;37263;34744;57863;55138;72090;58147;50995;48501;59132;51632;54279
443120;Springfield, MO;MO;0;0;0;0;0;0;0;0;0;0;*
454111;Springfield, MO;MO;0;0;0;0;0;0;0;0;0;0;*
51;Springfield, MO;MO;41183;38691;39542;36735;35538;33472;32231;28298;28498;29137;31713
511210;Springfield, MO;MO;64318;62510;61205;64198;65599;67875;58755;62099;60460;0;52592
518;Springfield, MO;MO;0;34525;28431;28141;25470;20181;23063;21836;19232;0;22969
519130;Springfield, MO;MO;0;0;0;44635;*;*;*;*;*;*;*
52;Springfield, MO;MO;43508;42227;41694;40998;39823;37667;36053;35165;33362;32807;*
522320;Springfield, MO;MO;0;0;0;0;0;0;26671;24700;0;32799;*
54151;Springfield, MO;MO;54651;0;49868;49806;50067;47928;49147;47075;44686;0;46438
611420;Springfield, MO;MO;0;0;0;0;0;0;0;0;0;0;*
811212;Springfield, MO;MO;0;0;0;0;37494;32178;0;0;0;0;*
811213;Springfield, MO;MO;0;0;*;*;*;*;*;*;*;0;*
10;Billings, MT;MT;181073;179605;178910;173383;163687;156560;149793;141608;136443;132687;127883
11;Billings, MT;MT;26075;25332;24931;25404;23531;23780;21426;23120;22243;23533;22585
323115;Billings, MT;MT;0;0;0;0;0;0;0;0;0;0;*
423430;Billings, MT;MT;92611;94312;91169;88027;83119;0;0;79074;80033;77841;*
425110;Billings, MT;MT;65692;73901;77247;0;0;0;0;0;0;0;*
443120;Billings, MT;MT;42504;39946;30311;25637;22090;21652;21236;20896;21942;29490;27683
454111;Billings, MT;MT;0;0;0;0;0;0;0;0;*;*;*
51;Billings, MT;MT;43827;40751;39204;39485;38257;34967;34241;32958;33471;32308;31495
511210;Billings, MT;MT;0;0;0;0;0;0;0;0;0;0;*
518;Billings, MT;MT;0;0;0;0;0;0;0;0;0;0;*
519130;Billings, MT;MT;0;0;0;*;*;*;*;*;*;*;*
52;Billings, MT;MT;55379;53102;52726;52352;49374;47268;45156;43121;41346;42630;42456
522320;Billings, MT;MT;0;0;0;0;199238;0;0;0;0;17312;*
54151;Billings, MT;MT;41295;40663;42686;38942;0;0;0;31420;30535;29762;*
611420;Billings, MT;MT;0;0;*;*;*;*;*;0;0;0;*
811212;Billings, MT;MT;54863;70847;55220;57702;54438;53451;56950;53516;43965;33297;33105
811213;Billings, MT;MT;0;0;0;0;0;0;0;0;0;0;*
10;Great Falls, MT;MT;161260;158605;156834;149937;142908;136523;131258;127071;123141;117043;114478
11;Great Falls, MT;MT;27077;24441;0;0;0;0;0;0;0;0;*
323115;Great Falls, MT;MT;*;*;*;*;0;0;0;0;0;0;*
443120;Great Falls, MT;MT;28979;33357;24630;28141;23112;23557;24806;22149;21187;20575;25690
454111;Great Falls, MT;MT;0;0;0;0;0;0;0;0;*;*;*
51;Great Falls, MT;MT;36721;34921;34783;34450;33673;0;32038;30903;30600;29952;27951
511210;Great Falls, MT;MT;0;0;0;*;*;*;*;*;0;0;*
518;Great Falls, MT;MT;45495;44392;38206;40073;27325;28210;30359;28578;29437;31909;27964
519130;Great Falls, MT;MT;0;0;*;*;*;*;*;*;*;*;*
52;Great Falls, MT;MT;54179;50585;50505;50719;41605;37555;35936;34129;31956;32240;31500
522320;Great Falls, MT;MT;0;0;*;*;*;*;*;*;*;*;*
54151;Great Falls, MT;MT;37901;37761;39736;43276;37846;35105;34043;33012;31171;30060;30150
611420;Great Falls, MT;MT;*;*;*;0;0;0;0;0;0;0;*
811212;Great Falls, MT;MT;35330;37205;34485;33059;33625;0;0;0;0;0;*
811213;Great Falls, MT;MT;0;0;0;0;0;0;0;0;0;0;*
10;Missoula, MT;MT;166293;176059;173672;169351;157480;153059;145262;142203;136251;132304;126898
11;Missoula, MT;MT;42428;43438;45116;42465;40377;32526;31936;31504;0;27895;*
33411;Missoula, MT;MT;0;0;0;0;0;0;0;0;0;0;*
423430;Missoula, MT;MT;0;0;0;0;0;0;0;0;74867;0;*
425110;Missoula, MT;MT;0;0;0;0;0;0;0;0;0;0;*
443120;Missoula, MT;MT;0;0;0;0;0;19652;0;20166;21420;0;30329
454111;Missoula, MT;MT;0;19082;22065;22387;0;17511;17475;0;0;*;*
51;Missoula, MT;MT;42208;40741;40604;41083;38481;36904;38180;38071;38949;32828;29508
511210;Missoula, MT;MT;0;58494;57217;38452;34727;41141;44438;39261;44236;38886;*
518;Missoula, MT;MT;32498;30102;33143;32004;28050;28887;29078;30070;26637;23616;26964
519130;Missoula, MT;MT;42459;38047;43842;0;*;*;*;*;*;*;*
52;Missoula, MT;MT;49563;47904;47884;46820;43477;41835;40882;41067;38284;36788;34798
522320;Missoula, MT;MT;0;0;0;0;0;0;0;0;0;0;*
54151;Missoula, MT;MT;47325;47014;44204;42448;41617;37343;35752;34797;32479;31136;26961
611420;Missoula, MT;MT;*;*;0;0;0;0;0;0;0;0;*
811212;Missoula, MT;MT;27377;21000;25591;26965;26431;44369;37915;34077;0;0;*
811213;Missoula, MT;MT;32001;35890;29928;29347;30089;27855;0;21557;0;0;*
10;Lincoln, NE;NE;180790;174835;174232;168627;164167;157623;153944;148663;141830;134048;129909
11;Lincoln, NE;NE;0;0;0;21547;20226;21431;20126;18197;17609;12188;*
323115;Lincoln, NE;NE;*;*;0;0;0;0;0;*;*;0;*
33411;Lincoln, NE;NE;*;*;*;*;*;*;*;*;0;0;*
423430;Lincoln, NE;NE;79879;81035;80575;69319;82001;79956;73216;73616;83795;77232;*
425110;Lincoln, NE;NE;0;0;0;0;0;0;0;0;0;42488;*
443120;Lincoln, NE;NE;0;0;0;0;0;0;0;0;0;0;*
454111;Lincoln, NE;NE;32258;30309;27687;25855;23467;24303;17470;0;0;0;*
51;Lincoln, NE;NE;46042;43169;43308;40411;37750;37966;36409;36788;35015;37083;*
511210;Lincoln, NE;NE;79478;80138;63572;50434;0;0;57891;53672;48546;45226;43840
518;Lincoln, NE;NE;45016;51042;52184;41072;0;0;0;0;0;30466;27798
519130;Lincoln, NE;NE;57245;60812;0;53620;*;*;*;*;*;*;*
52;Lincoln, NE;NE;47945;46866;46415;45428;43152;42763;41774;41210;39112;38957;38924
522320;Lincoln, NE;NE;0;0;0;0;0;0;0;0;0;0;*
54151;Lincoln, NE;NE;0;0;0;0;0;0;0;0;0;0;*
611420;Lincoln, NE;NE;0;0;0;0;0;0;0;0;0;29535;*
811212;Lincoln, NE;NE;0;0;21318;0;0;0;30451;0;0;25267;*
811213;Lincoln, NE;NE;*;*;*;*;0;0;0;0;0;0;*
10;Omaha-Council Bluffs, NE-IA;NE;103345;100654;99106;97822;95649;90365;86575;82743;78553;75118;74461
11;Omaha-Council Bluffs, NE-IA;NE;32982;33103;34909;34743;29750;28346;26381;24930;24657;0;24293
323115;Omaha-Council Bluffs, NE-IA;NE;0;0;27748;28118;24120;0;0;0;0;0;*
33411;Omaha-Council Bluffs, NE-IA;NE;0;0;0;0;0;0;0;0;0;0;*
334611;Omaha-Council Bluffs, NE-IA;NE;0;0;0;0;0;0;0;0;31436;0;*
423430;Omaha-Council Bluffs, NE-IA;NE;87897;85365;0;82979;0;69543;60415;0;62382;61927;*
425110;Omaha-Council Bluffs, NE-IA;NE;78134;0;64168;0;0;0;0;0;0;0;35006
443120;Omaha-Council Bluffs, NE-IA;NE;0;0;0;0;0;0;0;55775;0;0;*
454111;Omaha-Council Bluffs, NE-IA;NE;39306;41488;0;37970;0;0;0;0;0;0;*
51;Omaha-Council Bluffs, NE-IA;NE;0;0;0;0;0;0;51996;50198;48267;46585;*
511210;Omaha-Council Bluffs, NE-IA;NE;71981;69928;0;0;0;0;0;0;0;0;55106
518;Omaha-Council Bluffs, NE-IA;NE;67754;66918;71193;94534;64939;65640;62450;59784;54315;0;52165
519130;Omaha-Council Bluffs, NE-IA;NE;76538;69070;72173;0;*;*;*;*;*;*;*
52;Omaha-Council Bluffs, NE-IA;NE;58760;56522;55788;54622;54305;54045;50424;48091;46387;43871;42308
522320;Omaha-Council Bluffs, NE-IA;NE;0;51159;49371;0;0;49098;49620;43179;0;0;35194
54151;Omaha-Council Bluffs, NE-IA;NE;0;0;69695;70819;67909;67454;66474;0;0;0;64887
611420;Omaha-Council Bluffs, NE-IA;NE;0;53795;0;0;0;0;0;0;0;0;*
811212;Omaha-Council Bluffs, NE-IA;NE;0;0;52763;54176;39880;0;0;39834;39914;0;36637
811213;Omaha-Council Bluffs, NE-IA;NE;0;64739;65720;62270;54040;52912;0;46105;0;0;53590
10;Carson City, NV;NV;207532;208423;205662;199980;191104;180778;173055;161453;154094;150620;144739
11;Carson City, NV;NV;0;0;0;0;*;0;0;0;0;*;*
